artist_id|artist_name|artist_popularity|artist_genres|artist_added_ts
7C4sUpWGlTy7IANjruj02I|Peter Gabriel|63|album rock, art rock, classic rock, mellow gold, new romantic, new wave, permanent wave, progressive rock, rock, singer-songwriter, soft rock|2023-07-14, 14:31:02
46CH1Gp8l8QVly8bpG9JFG|Anita Baker|53|funk, neo soul, quiet storm, r&b, smooth jazz, soul, urban contemporary|2023-07-14, 14:31:04
6zdcmro5vDQSUjeioajL2r|Gregory Abbott|39||2023-07-14, 14:31:05
4phr5rAgWhcZtWJu8w8lKv|Swing Out Sister|44|new wave pop, sophisti-pop|2023-07-14, 14:31:08
4qwGe91Bz9K2T8jXTZ815W|Janet Jackson|63|dance pop, r&b, urban contemporary|2023-07-14, 14:31:09
6PFydyUHMKD2jm5NXzRPiK|Mental As Anything|45|australian rock|2023-07-14, 14:31:14
0ym94xKp2PIOJtTZKpxbAa|Samantha Fox|43|hi-nrg, new romantic, new wave pop|2023-07-14, 14:31:15
2yTUYhIf8fxptTIy3KLuJD|Mike + The Mechanics|55|album rock, mellow gold, new romantic, new wave, new wave pop, soft rock|2023-07-14, 14:31:17
1QxaPWG1POM8Ul6WwsHq4y|John Farnham|54|australian pop, australian rock|2023-07-14, 14:31:20
7xkAwz0bQTGDSbkofyQt3U|Belinda Carlisle|59|new romantic, new wave pop, soft rock|2023-07-14, 14:31:21
4R2ZUCVWjJs5ef9pjnCVC4|Cherrelle|40|contemporary r&b, funk, minneapolis sound, new jack swing, post-disco, quiet storm, urban contemporary|2023-07-14, 14:31:23
53RaPTbZOx2mBoZD6LLWIv|Glass Tiger|40|classic canadian rock, new wave pop|2023-07-14, 14:31:26
1xcuvl9Q3S7Q3b2b0dTJca|Oran Juice Jones|28||2023-07-14, 14:31:29
0abFhp8sBMhKTXGR435YRI|Stan Ridgway|29|solo wave|2023-07-14, 14:31:29
05GsKvp0yKuCyWQMsPAAmB|Nick Kamen|45|new wave pop|2023-07-14, 14:31:31
4NkLjsRsFnuPu9B4zqzBqq|Robbie Nevil|30||2023-07-14, 14:31:32
6wU099wsnfSuP0lxWc0jgt|Sly Fox|29||2023-07-14, 14:31:33
4k7b3DWqBnYpobDWbNWLdM|Mel & Kim|36|new romantic, new wave pop|2023-07-14, 14:31:36
0gxyHStUsqpMadRV0Di1Qt|Rick Astley|62|new romantic, new wave pop, soft rock, sophisti-pop, synthpop|2023-07-14, 14:31:59
7ohlPA8dRBtCf92zaZCaaB|Crowded House|63|australian rock, permanent wave|2023-07-14, 14:32:00
1XE70WwxhnrXNAJYQQ9ygx|Bill Medley|55|soft rock|2023-07-14, 14:32:03
3qm84nBOXUEQ2vnTfUTTFC|Guns N' Roses|78|glam metal, hard rock, rock|2023-07-14, 14:32:04
72KyoXzp0NOQij6OcmZUxk|Midnight Oil|57|australian rock|2023-07-14, 14:32:09
1yjAx9cww4f1QuAaN3dUI2|Desireless|52|french synthpop, italo disco|2023-07-14, 14:32:11
6OWapcJm9xd55ci9CYbAuT|Los Lobos|56|roots rock|2023-07-14, 14:32:15
6dH5I8Q7HhXu74cBXkP0LD|Patrick Swayze|50|yacht rock|2023-07-14, 14:32:17
0eu0y7eJ5NMo07NEQEIq1V|Black|48||2023-07-14, 14:32:18
0bByarMN8ryEFQsRo6iCUN|Glenn Medeiros|48||2023-07-14, 14:32:20
3X0tJzVYoWlfjLYI0Ridsw|Suzanne Vega|53|lilith, new wave pop, permanent wave, singer-songwriter|2023-07-14, 14:32:21
1fBCIkoPOPCDLUxGuWNvyo|Poison|61|album rock, glam metal, hard rock, rock|2023-07-14, 14:32:24
1FmxE030Xe2H8Bn9bdv6Pd|Vanessa Paradis|56|chanson, french pop|2023-07-14, 14:32:26
3UbyYnvNIT5DFXU4WgiGpP|Whitesnake|62|album rock, british blues, classic rock, glam metal, hard rock, metal, rock|2023-07-14, 14:32:26
6zpPKMhpOoG646kJgZ7RKf|Johnny Hates Jazz|49|new romantic, new wave pop, sophisti-pop, synthpop|2023-07-14, 14:32:29
3IUisqn0mluZR0LITs8Sqk|ICEHOUSE|50|australian rock, new romantic, sophisti-pop, synthpop|2023-07-14, 14:32:30
6RGxLsQUoGk5PLyMVwb3yE|Sananda Maitreya|49|new romantic, new wave pop|2023-07-14, 14:32:30
2qsc1hUhG2UrNZhByveJ6x|Danny Wilson|37|new wave pop, scottish new wave, sophisti-pop|2023-07-14, 14:32:31
50zRydJXfkLzGIOj9mITfy|Jan Hammer|45|jazz fusion|2023-07-14, 14:32:32
4W2dcPOyD7eSfJCPHCfwoA|Living In A Box|39|new romantic, new wave pop, sophisti-pop, synthpop|2023-07-14, 14:32:33
2u0gw0uCWBMiqV7h0N8kai|Wet Wet Wet|54|boy band, new romantic, new wave pop, soft rock, sophisti-pop|2023-07-14, 14:32:35
2BWfZGPtsjRlRp7JTDqI45|Boy George|43|new romantic, new wave, new wave pop|2023-07-14, 14:32:40
6jHG1YQkqgojdEzerwvrVv|Eric B. & Rakim|51|bboy, east coast hip hop, golden age hip hop, hip hop, old school hip hop|2023-07-14, 14:32:41
3jc496ljiyrS3ECrD7QiqL|Gipsy Kings|65|flamenco, rumba, world|2023-07-14, 14:32:43
047D9GgqEzyMoULd2oKr7G|Alexander O'Neal|45|contemporary r&b, funk, minneapolis sound, post-disco, quiet storm, soul, urban contemporary|2023-07-14, 14:32:47
2YdVmtVBpIrv0N6WiBzSqm|Atlantic Starr|48|contemporary r&b, new jack swing, quiet storm, urban contemporary|2023-07-14, 14:32:47
0grdhNhiRLFBaFVyybqsj6|Richard Marx|64|new wave pop, soft rock|2023-07-14, 14:32:50
1P8IfcNKwrkQP5xJWuhaOC|LL COOL J|61|east coast hip hop, golden age hip hop, hip hop, old school hip hop, queens hip hop, rap|2023-07-14, 14:32:51
47qTcvYlqJGAEsCI7BcENC|T'Pau|41|new romantic, new wave pop, synthpop|2023-07-14, 14:32:52
4AL3YviSMI70ARkSOHlxbQ|Joyce Sims|32|post-disco|2023-07-14, 14:32:53
5IFCkqu9J6xdWeYMk5I889|Gloria Estefan|62|new wave pop|2023-07-14, 14:32:54
4kEAjV4pCBOkoowYYQydvO|Club Nouveau|39|contemporary r&b, freestyle, funk, new jack swing, quiet storm|2023-07-14, 14:32:55
7oPgCQqMMXEXrNau5vxYZP|Tracy Chapman|68|folk, lilith, singer-songwriter, women's music|2023-07-14, 14:33:14
62sPt3fswraiEPnKQpAbdE|Bobby Brown|54|contemporary r&b, new jack swing, r&b, urban contemporary|2023-07-14, 14:33:17
34c4iQ5tkaZKu6Sv28BTde|Danzig|57|alternative metal, groove metal, hard rock, metal, nu metal, punk|2023-07-14, 14:33:19
2SHhfs4BiDxGQ3oxqf0UHY|Roxette|68|europop, swedish pop, synthpop|2023-07-14, 14:33:20
2hO4YtXUFJiUYS2uYFvHNK|Traveling Wilburys|58|album rock, beatlesque, classic rock, country rock, folk rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock, supergroup|2023-07-14, 14:33:21
3oDbviiivRWhXwIE8hxkVV|The Beach Boys|71|baroque pop, classic rock, folk rock, mellow gold, psychedelic rock, rock, sunshine pop|2023-07-14, 14:33:22
2FjkZT851ez950cyPjeYid|Bobby McFerrin|55|a cappella|2023-07-14, 14:33:23
2UBTfUoLI07iRqGeUrwhZh|Steve Earle|59|alternative country, classic texas country, country rock, folk, heartland rock, outlaw country, roots rock, singer-songwriter|2023-07-14, 14:33:24
3jOO5nZ2XPmc232rNjzqJy|When In Rome|49|new romantic, synthpop|2023-07-14, 14:33:25
1LB8qB5BPb3MHQrfkvifXU|Cheap Trick|59|album rock, beatlesque, classic rock, glam metal, glam rock, hard rock, heartland rock, mellow gold, power pop, rock, soft rock|2023-07-14, 14:33:29
0z5DFXmhT4ZNzWElsM7V89|Erasure|59|new romantic, new wave, new wave pop, synthpop|2023-07-14, 14:33:30
3bpvhFSIErguVNQUiutctF|Climie Fisher|45|new romantic, new wave pop|2023-07-14, 14:33:33
3vRclCt9VnNhYIxFMQCxuM|Milli Vanilli|49|freestyle, new jack swing, new wave pop|2023-07-14, 14:33:36
02Xpf8IlAGeelWAQZP33kQ|Boy Meets Girl|44|new wave pop|2023-07-14, 14:33:37
1W9qOBYRTfP7HcizWN43G1|Slick Rick|51|bronx hip hop, east coast hip hop, golden age hip hop, old school hip hop|2023-07-14, 14:33:39
7qShKycqNUP0GLEiTENDVZ|Womack & Womack|51|disco|2023-07-14, 14:33:42
3aTuTR5Nf6pVW3837q2ZL7|Maxi Priest|49|lovers rock, reggae, reggae fusion|2023-07-14, 14:33:44
4awU3JRQXIYoxabdwO92AU|Edie Brickell & New Bohemians|43|ectofolk, lilith, new wave pop|2023-07-14, 14:33:45
63I04Kj1gXC1LLSVcrOzLN|Will To Power|41|freestyle|2023-07-14, 14:33:46
4EnEZVjo3w1cwcQYePccay|N.W.A.|63|conscious hip hop, gangster rap, golden age hip hop, hip hop, old school hip hop, rap, west coast rap|2023-07-14, 14:33:47
6j2HWcd7z61iTLbi8eD0hA|Eddy Grant|39|guyanese pop, uk reggae|2023-07-14, 14:33:48
6uothxMWeLWIhsGeF7cyo4|Enya|69|celtic, middle earth, operatic pop|2023-07-14, 14:33:49
3gvT4Mc7kn54IUy08Y0Tr5|Sam Brown|39|british soul|2023-07-14, 14:33:50
2O8VlquQPITO4tT3SWs95W|Brenda Russell|41|smooth jazz|2023-07-14, 14:33:50
01Ppu7N8uYJI8SAONo2YZA|Melissa Etheridge|50|ectofolk, heartland rock, lilith, pop rock, singer-songwriter|2023-07-14, 14:33:51
5ApKaVHAStk5kAuyBW1wG8|Yazz|40|new romantic, new wave pop, synthpop|2023-07-14, 14:33:52
1YB5pnFfL7Y2vjRJLPxaLU|Sabrina|44|italo disco|2023-07-14, 14:33:53
18jZvCsW1PJ4FDQ5gEXuKp|Debbie Gibson|51|freestyle, new wave pop, soft rock|2023-07-14, 14:33:55
6bJUzb3mLEYCkTAp7eNJgO|Information Society|45|freestyle, new romantic, new wave, synthpop|2023-07-14, 14:33:57
4FPmAi3p4T3p0AsthfqHMA|The Primitives|39|britpop, c86, candy pop|2023-07-14, 14:34:02
0vUJ3QLN3MlRfjOc2LjGWp|Inner City|46|classic house, detroit house, diva house|2023-07-14, 14:34:03
1sAkg8871iPVI0wPbOfIZa|Fairground Attraction|39|new wave pop|2023-07-14, 14:34:03
1MNeXu0284O7mQWgF1YRc0|Breathe|35|sophisti-pop|2023-07-14, 14:34:07
55LyOQNIa9J8wX6y6eJfc0|Aswad|43|reggae, roots reggae, uk reggae|2023-07-14, 14:34:08
3xgj17ZsWxxU86S4qlWvOi|Yello|47|new romantic, proto-techno, synthpop, zolo|2023-07-14, 14:34:09
4Xe7UmOgczT2GMm5uK8Axu|Pretty Poison|32|freestyle|2023-07-14, 14:34:10
5S3EbUETKlfsBRUiBKnqer|Roachford|37|british soul|2023-07-14, 14:34:14
2UZMlIwnkgAEDBsw1Rejkn|Tom Petty|68|album rock, classic rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock|2023-07-14, 14:34:54
3gdbcIdNypBsYNu3iiCjtN|The B-52's|58|album rock, classic rock, dance rock, new romantic, new wave, new wave pop, permanent wave, post-punk, rock, zolo|2023-07-14, 14:34:56
0JDkhL4rjiPNEp92jAgJnS|Roy Orbison|63|adult standards, classic rock, folk rock, mellow gold, rock-and-roll, rockabilly, singer-songwriter|2023-07-14, 14:34:58
4opTS86dN9uO313J9CE8xg|Skid Row|60|album rock, glam metal, hard rock, metal, rock|2023-07-14, 14:34:59
6YHEMoNPbcheiWS2haGzkn|Michael Bolton|61|soft rock|2023-07-14, 14:35:00
0L8ExT028jH3ddEcZwqJJ5|Red Hot Chili Peppers|80|alternative rock, funk metal, funk rock, permanent wave, rock|2023-07-14, 14:35:02
2Cd98zHVdZeOCisc6Gi2sB|Technotronic|56|eurodance, hip house, new beat, synthpop|2023-07-14, 14:35:03
2sIx6SmAMw9IBySG3Uj0jf|Soul II Soul|50|british soul, new wave pop|2023-07-14, 14:35:04
5fhMbh4PVSLSODF2fhWwqt|Bad English|46|album rock, glam metal, hard rock, soft rock|2023-07-14, 14:35:09
5tTsrGPwQRWUsHR2Xf7Ke9|Natalie Cole|60|adult standards, disco, quiet storm, soul, vocal jazz|2023-07-14, 14:35:10
2jS7I1u7BpgWT9ssG62Zr1|Lisa Stansfield|52|british soul, new romantic, new wave pop|2023-07-14, 14:35:11
4PpmBoqphQusNFsxuVKb6j|Paula Abdul|51|dance pop, new wave pop, soft rock|2023-07-14, 14:35:12
40enFxfEXXsEXKOt1vgx0k|Martika|43|minneapolis sound, new romantic, new wave pop|2023-07-14, 14:35:16
5Y8EphH8Vdqu5SLj6K5vjj|Tone-Loc|46|hip hop, miami bass|2023-07-14, 14:35:18
22282KfMxDo2PMjnBc82I4|Biz Markie|47|east coast hip hop, golden age hip hop, old school hip hop|2023-07-14, 14:35:19
6ZPbX2Lxd40e2UVkXpyxvI|Great White|47|album rock, glam metal, hard rock|2023-07-14, 14:35:20
55qiaow2sDYtjqu1mwRua6|New Kids On The Block|53|boy band|2023-07-14, 14:35:22
1LsXqDdYVyONhrjAORENbu|Kaoma|54|zouk|2023-07-14, 14:35:22
5lJBrQQ88JjskJmJeVKX4F|Karyn White|43|contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary|2023-07-14, 14:35:28
5JsdVATHNPE0XdMFMRoSuf|Texas|56|new romantic, new wave pop, scottish rock|2023-07-14, 14:35:28
3JxCEqL9zjKnDJgUhRuRJD|Neneh Cherry|50|new wave pop, urban contemporary|2023-07-14, 14:35:33
6Mo9PoU6svvhgEum7wh2Nd|Public Enemy|54|conscious hip hop, east coast hip hop, golden age hip hop, hardcore hip hop, hip hop, old school hip hop, political hip hop|2023-07-14, 14:35:34
19y5MFBH7gohEdGwKM7QsP|Luther Vandross|61|quiet storm, soul|2023-07-14, 14:35:36
5n30a5V4ftXNMHCHChmK2h|Young MC|48|hip house, miami bass|2023-07-14, 14:35:39
0dgnITyIAN4NrmUVisvxHU|Tesla|50|album rock, glam metal, hard rock, sacramento indie|2023-07-14, 14:35:40
5bnNgwp3nooah9yHAHsnR4|Jason Donovan|45|australian dance, australian pop, new wave pop|2023-07-14, 14:35:42
7nBZYpVAH6bD0QlD7Mpil7|Marc Almond|40|new romantic, new wave pop, solo wave, sophisti-pop, synthpop|2023-07-14, 14:35:43
2aXiJJHJei5BmCykxI37y0|Gladys Knight|51|disco, motown, quiet storm|2023-07-14, 14:35:44
6IDifUtaIPK4yuAiq5W2iG|Holly Johnson|33|new romantic, new wave pop, synthpop|2023-07-14, 14:35:48
7oIgcNOdEHNwP8NFl9tYWs|Transvision Vamp|35|candy pop, new wave pop|2023-07-14, 14:35:48
4sD9znwiVFx9cgRPZ42aQ1|Sinéad O'Connor|57|lilith, new romantic, new wave pop, singer-songwriter|2023-07-14, 14:50:41
7290H8m1Dwt8G7jm1y9CQx|Chris Isaak|62|mellow gold|2023-07-14, 14:50:43
2rblp9fJo16ZPTcKDtlmKW|MC Hammer|55|hip hop|2023-07-14, 14:50:43
6IYnSXO40Bh7Zdqhf6rQoj|Alannah Myles|53|classic canadian rock|2023-07-14, 14:50:44
5krkohEVJYw0qoB5VWwxaC|The Black Crowes|59|album rock, blues rock, classic rock, hard rock, heartland rock, jam band, rock, southern rock|2023-07-14, 14:50:45
7krx6UBDKLwE0q3s3fesqF|C & C Music Factory|52|diva house, eurodance, freestyle, hip house, new wave pop|2023-07-14, 14:50:45
1yMYjh77WgOVafRkI50mim|Wilson Phillips|51|girl group, mellow gold, new wave pop, soft rock|2023-07-14, 14:50:46
3Mcii5XWf6E0lrY3Uky4cA|Ice Cube|73|conscious hip hop, g funk, gangster rap, hip hop, rap, west coast rap|2023-07-14, 14:50:47
6GbCJZrI318Ybm8mY36Of5|Faith No More|60|alternative metal, alternative rock, funk metal, funk rock, hard rock, nu metal, post-grunge, rap metal, rock|2023-07-14, 14:50:48
0gcMPgunYh4rX1UOdvZKBn|Londonbeat|49|eurodance, hip house|2023-07-14, 14:50:50
6h2bWHWTJL38N8dqocVaif|Jon Bon Jovi|52|hard rock|2023-07-14, 14:50:51
2FrKQPjJe4pVMZOgm0ESOx|SNAP!|58|diva house, eurodance, german techno, hip house|2023-07-14, 14:50:54
7GXXMm3DB1VswVcuGyInUd|Vanilla Ice|54|miami hip hop|2023-07-14, 14:50:56
30GIF9g2UJ1ifn45kSMTFf|Maria McKee|43||2023-07-14, 14:51:01
132bJRT4s9nJz1CwLlfzFT|Beverley Craven|40|new wave pop|2023-07-14, 14:51:01
4iHNK0tOyZPYnBU7nGAgpQ|Mariah Carey|75|dance pop, pop, urban contemporary|2023-07-14, 14:51:02
5UqTO8smerMvxHYA5xsXb6|Sonic Youth|56|alternative rock, indie rock, noise pop, noise rock, rock, shoegaze|2023-07-14, 14:51:04
4UPcJIhr5K5fPsm4itqT7E|After 7|45|contemporary r&b, new jack swing, r&b|2023-07-14, 14:51:07
737Z8bAmJiUqg2I6Ru8fYV|Adamski|38|acid house, hip house|2023-07-14, 14:51:07
7vWlb4pM85jCHvV771qZZW|Tony! Toni! Toné!|53|contemporary r&b, new jack swing, r&b, urban contemporary|2023-07-14, 14:51:09
2IBPIcSkvQZyoaVfoyZKE8|Guy|47|contemporary r&b, new jack swing, r&b|2023-07-14, 14:51:10
339DNkQkuhHKEcHw6oK8f0|Happy Mondays|44|britpop, dance rock, madchester|2023-07-14, 14:51:10
4fomCZiFUMX73KJ0YQ0V90|The Beautiful South|52|britpop, melancholia, new wave pop, sophisti-pop|2023-07-14, 14:51:11
7oHzn7edwmrYClrPRINkbn|Johnny Gill|47|contemporary r&b, new jack swing, r&b, urban contemporary|2023-07-14, 14:51:12
2zFZiWQJFFshzojycnXoTL|Bell Biv DeVoe|53|boy band, contemporary r&b, new jack swing, r&b, urban contemporary|2023-07-14, 14:51:14
4S9EykWXhStSc15wEx8QFK|Céline Dion|72|canadian pop|2023-07-14, 14:51:15
5fikk4h5qbEebqK2Fc6e48|En Vogue|55|contemporary r&b, girl group, hip pop, new jack swing, r&b, urban contemporary|2023-07-14, 14:51:18
7gcCQIlkkfbul5Mt0jBQkg|Dave Stewart|66|new wave pop, rock keyboard|2023-07-14, 14:51:20
5jJcbGPjjyEhAoU02ynHaA|Nelson|35|glam metal|2023-07-14, 14:51:24
5BEYGWk6aPdNXxBx9pwU8S|The Soup Dragons|34|britpop, c86, madchester, scottish indie|2023-07-14, 14:51:27
6MLDcHrNh4OqxDZAjMt5pt|Ralph Tresvant|48|contemporary r&b, new jack swing|2023-07-14, 14:51:31
1BMb6sQJVkmUyCuodmRs2g|Oleta Adams|50||2023-07-14, 14:51:32
6dYrdRlNZSKaVxYg5IrvCH|The KLF|41|acid house, ambient house, big beat, hip house|2023-07-14, 14:51:32
0grZF2s6ADKiTGwf8EVZEY|Mantronix|32|electro, old school hip hop|2023-07-14, 14:51:34
1G3VHcGtkOjVAMK3f3fPZP|Zoë|28||2023-07-14, 14:51:35
0i9V01ZTXeFV5pUo0a3zR3|Bass-o-Matic|26|hardcore techno, hip house|2023-07-14, 14:51:36
34ugek7kTxRhRSsT1d9Yer|Lonnie Gordon|28|diva house|2023-07-14, 14:51:37
5GGArKyB5Mg7kTFZYJ2P5n|Kim Appleby|21|new wave pop|2023-07-14, 14:51:38
6C5gMdsVmZHJG6yJuC68sp|Beats International|33|hip house|2023-07-14, 14:51:39
28BJpJ8m7ocnhBS5RMG8X1|Twenty 4 Seven Ft. Capt. Hollywood|19||2023-07-14, 14:51:40
6w7j5wQ5AI5OQYlcM15s2L|Extreme|61|funk metal, glam metal, hard rock|2023-07-14, 15:16:25
5gznATMVO85ZcLTkE9ULU7|Lenny Kravitz|67|permanent wave, rock|2023-07-14, 15:16:27
0EdvGhlC1FkGItLOWQzG4J|Sublime|70|rap rock, reggae fusion, ska mexicano, ska punk|2023-07-14, 15:16:31
0iHb0mCbqZTYeb4y9Pirrd|Temple Of The Dog|53|alternative metal, alternative rock, grunge, hard rock, nu metal, rock, supergroup|2023-07-14, 15:16:33
2sd9Q3r0Jhqpe3w9WVuG43|Crystal Waters|61|diva house|2023-07-14, 15:16:35
1mG23iQeR29Ojhq89D5gbh|DJ Jazzy Jeff & The Fresh Prince|52|golden age hip hop, old school hip hop, philly rap|2023-07-14, 15:16:35
5Jj4mqGYiplyowPLKkJLHt|Tom Cochrane|50|canadian singer-songwriter, classic canadian rock, mellow gold|2023-07-14, 15:16:37
39oSLGo3HkaeYXzUEGgAGQ|EMF|46|britpop, dance rock, grebo, indietronica, madchester|2023-07-14, 15:16:38
0ap24Mjt6qlze8v667KlaF|Ten Sharp|46||2023-07-14, 15:16:40
4Otx4bRLSfpah5kX8hdgDC|Naughty By Nature|57|east coast hip hop, hip hop, new jersey rap|2023-07-14, 15:16:42
5t06MTkDD3yr5LVs3YFLQC|Divinyls|47|australian rock, new wave pop|2023-07-14, 15:16:44
4046bnFxFJdLEtG7F2qXaV|Marky Mark And The Funky Bunch|44|hip house|2023-07-14, 15:16:46
4KDyYWR7IpxZ7xrdYbKrqY|Bonnie Raitt|57|country rock, electric blues, folk, folk rock, heartland rock, mellow gold, singer-songwriter|2023-07-14, 15:16:47
1QtIfAa6y7w2JhxYJhYeUG|Color Me Badd|49|boy band, contemporary r&b, new jack swing|2023-07-14, 15:16:48
4KHdmkq99PXA6QEJ2lKpA3|Heavy D & The Boyz|46|contemporary r&b, east coast hip hop, new jack swing, old school hip hop|2023-07-14, 15:16:50
2OgUPVlWYgGBGMefZgGvCO|Queensrÿche|53|album rock, glam metal, hard rock, metal, progressive metal, speed metal, us power metal|2023-07-14, 15:16:51
18JD8DVlD1fakDAw7E9LFC|2 Unlimited|53|eurodance, europop, hip house|2023-07-14, 15:16:52
15ajdFAi5bjj5pS9laBfBL|Right Said Fred|49||2023-07-14, 15:16:53
3dipm6p2uAgitwQsOZU5oY|Chesney Hawkes|41|new wave pop|2023-07-14, 15:16:53
4t52ndk0OkAxtb4vMDLPhe|Daryl Braithwaite|45|australian pop, australian rock|2023-07-14, 15:16:55
6O74knDqdv3XaWtkII7Xjp|Boyz II Men|63|boy band, contemporary r&b, new jack swing, r&b, urban contemporary|2023-07-14, 15:16:55
5kiBy7FO5L4ywMz1xF70PX|The Commitments|45||2023-07-14, 15:16:57
0roeI3yPusDWwWRzAqTopw|Jesus Jones|39|britpop, dance rock, grebo|2023-07-14, 15:16:58
72Nhcx7prNk2ZCxhx0Y5es|Amy Grant|50|christian music|2023-07-14, 15:17:00
5RwYolhMWFlt79aBX5sGfw|P.M. Dawn|35||2023-07-14, 15:17:01
3JXnjuv4hBqQKOVzJg74Lt|Army Of Lovers|47|europop|2023-07-14, 15:17:03
5GtMEZEeFFsuHY8ad4kOxv|Seal|61|british soul|2023-07-14, 15:17:05
2wnJCxpnKAagrdBJAvaDrQ|Rozalla|40|diva house|2023-07-14, 15:17:06
1ZwdS5xdxEREPySFridCfh|2Pac|78|g funk, gangster rap, hip hop, rap, west coast rap|2023-07-14, 15:17:06
2SwRWWKpFqktihz7o2rfYX|Tracie Spencer|33|contemporary r&b, new jack swing|2023-07-14, 15:17:10
0NnCgUxhtWt1yBtpDyvFQf|Black Sheep|44|east coast hip hop, queens hip hop|2023-07-14, 15:17:12
0EVUivUkugMtNF09L4QBMH|Hi-Five|41|boy band, contemporary r&b, new jack swing, r&b|2023-07-14, 15:17:18
6DPYiyq5kWVQS4RGwxzPC7|Dr. Dre|78|g funk, gangster rap, hip hop, rap, west coast rap|2023-07-14, 15:17:41
5os0Ltvz8Q8BvXOPOd1frx|Inner Circle|58|reggae, reggae fusion|2023-07-14, 15:17:42
6BkcAbUkfIBM4XudxieMq8|Dr. Alban|59|eurodance, europop, hip house|2023-07-14, 15:17:43
3TQ9JTBI2n2hfo7aRONEYV|Sir Mix-A-Lot|57|old school hip hop|2023-07-14, 15:17:44
5rIhaCHkbFVvLJpKHWwOJD|Charles & Eddie|55|neo soul|2023-07-14, 15:17:45
1Yox196W7bzVNZI7RBaPnf|Megadeth|68|alternative metal, hard rock, melodic thrash, metal, nu metal, old school thrash, rock, speed metal, thrash metal|2023-07-14, 15:17:47
60rpJ9SgigSd16DOAG7GSa|Billy Ray Cyrus|61|country rock|2023-07-14, 15:17:49
2zrZfs23sjuHDv4E6YRmNf|Kris Kross|49|gangster rap, hardcore hip hop, hip hop, hip pop, old school atlanta hip hop|2023-07-14, 15:17:50
5MspMQqdVbdwP6ax3GXqum|Annie Lennox|68|new romantic, new wave, new wave pop, singer-songwriter, soft rock, synthpop|2023-07-14, 15:17:50
75L9s8KVrhCNtBUkZFnDFW|Vanessa Williams|49|contemporary r&b, quiet storm, urban contemporary|2023-07-14, 15:17:51
5OfhOoKunSnuubxxRML8J3|Mr. Big|57|glam metal, hard rock|2023-07-14, 15:17:52
10n1KB2sjTrGdyuC83y8jW|Jon Secada|58|soft rock|2023-07-14, 15:17:52
6EgtYGZoF5jLydCpz43xu1|Tasmin Archer|43|new wave pop|2023-07-14, 15:17:54
2dgfCEMSVETFp29mRpiFpz|Patty Smyth|46|new wave pop|2023-07-14, 15:17:55
6kXp61QMZFPcKMcRPqoiVj|Gin Blossoms|55|permanent wave, pop rock, post-grunge, tempe indie|2023-07-14, 15:17:56
0Ttph0pOZiPNTD3y2wUUb6|Shanice|45|contemporary r&b, new jack swing, urban contemporary|2023-07-14, 15:17:57
7xTKLpo7UCzXSnlH7fOIoM|Redman|63|east coast hip hop, hardcore hip hop, new jersey rap, wu fam|2023-07-14, 15:17:58
72y3ZI95ctkQC2O4mjBaU3|Shai|46|boy band, contemporary r&b, new jack swing, r&b|2023-07-14, 15:18:01
4j7EVY3kuDwLPfD2jfC7LC|Toad The Wet Sprocket|48|pop rock|2023-07-14, 15:18:04
3XsgWn63EnA4wYZBjVyxjf|Ugly Kid Joe|50|funk metal, funk rock, glam metal, hard rock|2023-07-14, 15:18:07
1eNkUXHPaXyuyC8NAgzykK|Jodeci|54|contemporary r&b, new jack swing, r&b, urban contemporary|2023-07-14, 15:18:08
5Va9LuEmaZxnbk1gMnjMD7|Arrested Development|49|atl hip hop, conscious hip hop, hip hop, old school atlanta hip hop|2023-07-14, 15:18:10
3gdIwZY6Q3RXhDteYr4ZvC|Sophie B. Hawkins|44|lilith, new wave pop|2023-07-14, 15:18:11
1k8VBufn1nBs8LN9n4snc8|Stereo MC's|46|big beat, hip house|2023-07-14, 15:18:14
0TImkz4nPqjegtVSMZnMRq|TLC|67|atl hip hop, contemporary r&b, dance pop, girl group, hip pop, r&b, urban contemporary|2023-07-14, 15:18:15
3VvCoGaJ64OBTnhiqta7XL|The Heights|30||2023-07-14, 15:18:18
3j7Sw80qzL2FJlryUhI3wG|Shabba Ranks|46|reggae fusion|2023-07-14, 15:18:20
5EQMhqNfNmnIIAgwQX1WZ7|Undercover|34|christian punk|2023-07-14, 15:18:20
7ooOn6bokl4mGV4CEaUz6A|Shakespears Sister|39|candy pop, new wave pop|2023-07-14, 15:18:22
5JmiJ0uN4rutaRsDfBUPHl|Jimmy Nail|36|classic uk pop|2023-07-14, 15:18:23
5NtJpNZgRqBvRCq6OE08ZU|Positive K|29|bronx hip hop, east coast hip hop|2023-07-14, 15:18:24
6X0dG1JElAP4z0ardgJGjY|Wendy Moten|33|contemporary r&b|2023-07-14, 15:18:25
6lOC7lwSO1ql4Gc2Y3QObY|East 17|42|boy band, europop|2023-07-14, 15:18:27
188XxH8QLu4w8GW7cxSJe9|K.W.S.|28||2023-07-14, 15:18:28
2bNtosg6E8tvmN6wYxPCfu|Curtis Stigers|43|alternative roots rock|2023-07-14, 15:18:33
0Suv0tRrNrUlRzAy8aXjma|Haddaway|64|eurodance, europop|2023-07-14, 15:19:33
